Theta	Phi	Total-adj
67	7	0.183779714
68	7	-1.592540779
69	7	-3.268759622
70	7	0.575876167
71	7	-2.014656813
72	7	-1.06355311
73	7	0.688878463
74	7	-0.47968904
75	7	-0.662152754
76	7	-1.741685976
77	7	0.313164333
78	7	-1.212775197
79	7	-0.97092436
80	7	-0.729333992
81	7	-2.204071119
82	7	-0.975271785
83	7	-0.330668775
84	7	1.49108867
85	7	0.85869314
86	7	-1.940717908
87	7	-2.503301815
88	7	-5.972330063
89	7	-14.70401513
90	7	-13.98345104
91	7	-19.802004
92	7	-27.73872699
93	7	-9.097042393
94	7	-16.28835631
95	7	-24.34643946
96	7	-12.41423352
97	7	-15.52615052
98	7	-9.565265079
99	7	-10.51377025
100	7	-9.521336392
101	7	-9.977552513
102	7	-7.823872274
103	7	-13.28768237
104	7	1.749040016
105	7	-5.594679957
106	7	-4.680404674
107	7	-2.897285429
108	7	0.496113138
109	7	0.288658568
110	7	1.017595591
111	7	1.040424259
112	7	-6.969935266
113	7	0.863355798
114	7	-1.673126886
115	7	1.386385902
116	7	0.415776997
117	7	0.018199864
118	7	1.327133457
119	7	-1.963260524
120	7	0.018911509
121	7	-5.041880201
122	7	-3.229970996
123	7	1.09907747
124	7	0.038304882
125	7	1.452772203
126	7	-1.108452783
127	7	-0.069029127
128	7	-0.817687152
129	7	-0.252498927
130	7	0.316383553
131	7	-1.804726993
132	7	-0.109519115
133	7	-0.266216333
134	7	-1.16206651
135	7	0.02985301
136	7	0.674513766
137	7	-5.710507891
138	7	-13.80943037
139	7	-15.69958971
140	7	2.715768093
141	7	0.001031983
142	7	1.904446102
143	7	-0.273527999
144	7	-1.426780033
145	7	0.204734614
146	7	-0.903116461
147	7	4.032230218
148	7	5.351246057
149	7	1.021896755
150	7	4.422949165
151	7	2.217209364
152	7	4.941956651
153	7	1.297029037
154	7	1.168101466
155	7	1.747005466
156	7	2.156188528
157	7	1.984521121
158	7	3.025838305
159	7	3.471165536
160	7	-5.152415043
161	7	-1.486517463
162	7	-7.729350055
163	7	-6.377200411
164	7	-4.991615518
165	7	-3.861811518
166	7	-5.394411752
167	7	-4.656083036
168	7	-7.073428892
169	7	-4.935277076
170	7	-7.183643194
171	7	-4.036571759
172	7	-5.660436803
173	7	-7.629029849
174	7	-3.891450971
175	7	-5.415986408
176	7	-3.164979884
177	7	-0.602129577
178	7	-0.138798555
179	7	2.180199823
180	7	2.08920382
0	8	-1.896796348
1	8	-2.273778765
2	8	-3.060643194
3	8	-2.718970749
4	8	-1.020389155
5	8	-5.017063012
6	8	-8.840136281
7	8	-13.49158097
8	8	-9.798237353
9	8	-15.41858941
10	8	-11.41860803
11	8	-8.059527213
12	8	-8.30915012
13	8	-5.184078391
14	8	-6.015006041
15	8	-5.367224856
16	8	-5.638936813
17	8	-4.11080711
18	8	-0.008027654
19	8	4.229369517
20	8	-11.4435926
21	8	-4.269662054
22	8	-4.53593853
23	8	-5.079678379
24	8	-5.906205814
25	8	-13.09999135
26	8	-14.92844733
27	8	-15.11654475
28	8	-13.80419517
29	8	-7.982076697
30	8	-7.712805776
31	8	-9.440407674
32	8	-2.507574829
33	8	-3.884146856
34	8	-1.969793495
35	8	1.208899775
36	8	1.607162693
37	8	-2.787509604
38	8	7.326681565
39	8	3.781254115
40	8	0.30451204
41	8	4.873037387
42	8	2.303679831
43	8	1.71093349
44	8	1.813406129
45	8	-0.697021863
46	8	-1.135039808
47	8	1.700184028
48	8	-1.213764755
49	8	-1.49747604
50	8	2.876181713
51	8	2.222323271
52	8	0.617909774
53	8	-0.082917637
54	8	0.09371893
55	8	-0.942744963
56	8	-1.534347076
57	8	-2.471430735
58	8	-0.328966669
59	8	1.346054035
60	8	4.234084326
61	8	3.692167321
62	8	-0.53884613
63	8	-0.111480734
64	8	3.787453092
65	8	-0.04048091
66	8	-1.906808744
67	8	1.128477582
68	8	-0.374726917
69	8	-0.142010361
70	8	0.698640799
71	8	1.2590864
72	8	1.446994914
73	8	1.196686482
74	8	-1.601549926
75	8	-1.384283623
76	8	-0.356667436
77	8	1.046799278
78	8	-0.016290958
79	8	0.473899695
80	8	-0.804065169
81	8	-0.054863965
82	8	2.563895816
83	8	-0.776031025
84	8	2.716840904
85	8	0.262169008
86	8	1.122701606
87	8	-3.956300042
88	8	-6.008991104
89	8	-5.759630989
90	8	-6.237707672
91	8	-2.616109786
92	8	-19.73582045
93	8	-24.90894758
94	8	-17.53161148
95	8	-18.44395249
96	8	-19.71526504
97	8	-11.22559387
98	8	-5.698496452
99	8	-5.285093255
100	8	-5.479566677
101	8	-8.912092089
102	8	-12.75799054
103	8	-18.51952169
104	8	-4.765344301
105	8	-3.347864339
106	8	-2.464133633
107	8	-3.263249852
108	8	1.950735379
109	8	2.174180875
110	8	1.700482018
111	8	2.651156866
112	8	1.108625714
113	8	-1.244686681
114	8	0.682255088
115	8	0.496833631
116	8	-1.922600989
117	8	-0.936523906
118	8	-1.309718887
119	8	1.326103621
120	8	0.62571831
121	8	-0.72241851
122	8	1.669203636
123	8	0.705169172
124	8	0.125686387
125	8	-2.752277076
126	8	-2.572124053
127	8	0.422769526
128	8	0.744579768
129	8	-3.803467518
130	8	-2.787741491
131	8	1.414160813
132	8	0.263468581
133	8	-1.65581897
134	8	-0.598034244
135	8	0.368524277
136	8	-1.143838019
137	8	-11.51881597
138	8	-9.073715696
139	8	-6.355520851
140	8	3.511392516
141	8	-2.106754543
142	8	-2.531927559
143	8	-0.104698466
144	8	-0.719164785
145	8	0.423265804
146	8	0.086552666
147	8	-0.757171309
148	8	-0.084150546
149	8	2.291013054
150	8	5.256887548
151	8	5.304543258
152	8	1.935399542
153	8	-1.06817436
154	8	2.29270071
155	8	-0.101582152
156	8	2.650152255
157	8	3.824022104
158	8	1.162325205
159	8	-2.208566464
160	8	-0.46173557
161	8	-1.466539556
162	8	-4.106988564
163	8	-5.710050366
164	8	-4.833615181
165	8	-5.105556057
166	8	-3.543852146
167	8	-3.413992355
168	8	-7.241584591
169	8	-10.16174601
170	8	-5.351600458
171	8	-6.925322937
172	8	-7.238068285
173	8	-10.7155404
174	8	-5.065501523
175	8	-8.112898245
176	8	-5.352741491
177	8	1.352797231
178	8	1.265254626
179	8	2.251853144
180	8	2.088724852
0	9	-1.896209882
1	9	-2.271792758
2	9	-2.805577438
3	9	-2.666699657
4	9	-0.896538162
5	9	-4.898034244
6	9	-11.67806258
7	9	-10.75993307
8	9	-12.77741886
9	9	-16.44606658
10	9	-6.566297389
11	9	-11.24407702
12	9	-15.07625181
13	9	-14.01148405
14	9	-4.712329523
15	9	-4.192433273
16	9	-3.279122088
17	9	4.378354036
18	9	-1.576963258
19	9	1.712350728
20	9	-5.237746147
21	9	-12.83775821
22	9	-4.785257976
23	9	-8.187741906
24	9	-2.223105688
25	9	-8.846830897
26	9	-5.198477157
27	9	-10.92305491
28	9	-7.661795618
29	9	-6.550846422
30	9	-0.0585926
31	9	-14.5448486
32	9	-7.085503789
33	9	-1.450580931
34	9	1.547820287
35	9	-2.186588339
36	9	-1.039026114
37	9	3.162079919
38	9	3.071517969
39	9	2.991811641
40	9	1.130663697
41	9	-0.829074405
42	9	-1.257338076
43	9	-0.294056447
44	9	0.285983572
45	9	-0.033929236
46	9	-1.284201194
47	9	2.628940798
48	9	0.575787601
49	9	-0.171138977
50	9	2.099029251
51	9	-0.987746863
52	9	-0.56521269
53	9	-2.259785473
54	9	-2.089666643
55	9	0.243202478
56	9	-0.049140313
57	9	-1.059985857
58	9	-0.292213455
59	9	-0.268266663
60	9	-1.458277072
61	9	-0.685593155
62	9	-0.560489519
63	9	-0.98669577
64	9	-1.009604618
65	9	-0.563527728
66	9	-0.408207008
67	9	-0.628874588
68	9	-1.812921926
69	9	-1.713654521
70	9	-2.544400023
71	9	-2.778001765
72	9	1.882802052
73	9	0.570734614
74	9	-1.924621223
75	9	-0.519346191
76	9	-0.199264867
77	9	0.123227675
78	9	-0.997498463
79	9	-2.129717233
80	9	-1.286924441
81	9	1.335683026
82	9	0.751905843
83	9	-1.038550671
84	9	1.122652127
85	9	-0.542818803
86	9	-10.53000936
87	9	-16.26402305
88	9	-7.300735036
89	9	-6.961292766
90	9	-12.27130125
91	9	-12.74825786
92	9	-9.352990554
93	9	-23.49778154
94	9	-21.25886987
95	9	-8.6553541
96	9	-8.765981561
97	9	-8.832666199
98	9	-14.21131191
99	9	-7.170074293
100	9	-11.95674496
101	9	-14.23410354
102	9	-7.949364329
103	9	-9.423008933
104	9	-3.945823976
105	9	-10.13555374
106	9	-1.691493406
107	9	-0.799369807
108	9	2.804916677
109	9	3.121200204
110	9	2.20310681
111	9	2.107356036
112	9	1.168933298
113	9	1.28301285
114	9	-2.651832601
115	9	1.510612197
116	9	0.943549817
117	9	-2.22175003
118	9	-0.902940886
119	9	0.136009146
120	9	0.205326333
121	9	0.041293871
122	9	0.990160054
123	9	0.411067928
124	9	0.588088115
125	9	1.160586478
126	9	-0.723977586
127	9	0.101164753
128	9	-0.09723687
129	9	-1.900221454
130	9	-1.898439064
131	9	0.090009138
132	9	-2.394484118
133	9	-0.315796364
134	9	-0.507877642
135	9	2.889918587
136	9	-12.34422548
137	9	-4.57746423
138	9	-5.788366307
139	9	-13.22969216
140	9	2.488906152
141	9	-2.024474175
142	9	0.186716182
143	9	0.247844698
144	9	0.904561218
145	9	3.245332564
146	9	2.848301571
147	9	0.888946872
148	9	5.638751265
149	9	4.803539867
150	9	3.253615308
151	9	4.188259354
152	9	2.528123291
153	9	-0.884645533
154	9	-1.408610683
155	9	2.983294143
156	9	0.196776594
157	9	-2.375745551
158	9	0.275115764
159	9	-0.717340135
160	9	-2.089529721
161	9	-6.855977209
162	9	-7.076531066
163	9	-2.056850305
164	9	-4.883686482
165	9	-4.862686246
166	9	-3.898062327
167	9	5.283070525
168	9	0.736551805
169	9	-2.273698466
170	9	-1.793643194
171	9	-4.919522381
172	9	-9.574706433
173	9	-13.97387469
174	9	-11.34082659
175	9	-7.635761293
176	9	-4.159018519
177	9	-3.321495673
178	9	-2.976161695
179	9	2.350365919
180	9	2.089216861
0	10	-1.896723497
1	10	-2.375198376
2	10	-2.692891789
3	10	-2.742011172
4	10	-0.383981612
5	10	-4.833628088
6	10	-7.17892394
7	10	-7.78373418
8	10	-15.76595227
9	10	-10.60233075
10	10	-6.992596302
11	10	-13.09282392
12	10	-11.54518788
13	10	-9.018278301
14	10	-7.164080872
15	10	-7.433975742
16	10	-1.810680948
17	10	-5.283987442
18	10	-2.404911504
19	10	-0.390074685
20	10	-8.324363798
21	10	-10.53236635
22	10	-3.178243957
23	10	-6.555628252
24	10	-6.87876461
25	10	-7.765033867
26	10	-1.539741906
27	10	-10.35405103
28	10	-11.42293413
29	10	-2.261462915
30	10	-2.221482388
31	10	-2.180979298
32	10	-6.979844322
33	10	-6.447344785
34	10	-2.877455917
35	10	-1.189919349
36	10	-0.898731239
37	10	3.564883746
38	10	1.825193372
39	10	3.759640014
40	10	2.283477509
41	10	1.453707477
42	10	-1.135862538
43	10	2.23132646
44	10	-0.360461049
45	10	1.932304101
46	10	2.154204938
47	10	-2.250342267
48	10	1.165154541
49	10	-0.087193018
50	10	-0.172957409
51	10	0.728966715
52	10	-0.484852146
53	10	-0.792412666
54	10	1.293552201
55	10	2.55415592
56	10	0.325919249
57	10	4.47361721
58	10	-0.249233126
59	10	0.031718047
60	10	-1.086512912
61	10	0.914692077
62	10	-0.56012423
63	10	0.301799112
64	10	-1.969623965
65	10	2.156443943
66	10	0.268996505
67	10	-1.2771086
68	10	-0.57392436
69	10	0.129282767
70	10	-5.183260569
71	10	0.959540666
72	10	1.199300658
73	10	1.671237754
74	10	2.837201559
75	10	-0.249315172
76	10	1.207352626
77	10	-0.889746863
78	10	-1.607448406
79	10	-0.023971827
80	10	-2.898404537
81	10	-1.336936363
82	10	4.28407404
83	10	2.789506992
84	10	-0.578232548
85	10	1.930297176
86	10	-11.89787005
87	10	-11.54923343
88	10	-11.42261496
89	10	-12.97174776
90	10	-15.46092253
91	10	-27.95309619
92	10	-22.73052072
93	10	-25.27311015
94	10	-6.180880375
95	10	-3.193299291
96	10	-25.28490492
97	10	-25.62724774
98	10	-13.5212923
99	10	-10.6359793
100	10	-20.06759132
101	10	-10.3672989
102	10	-7.73139453
103	10	-5.789638291
104	10	-5.783237953
105	10	-5.455566816
106	10	-1.064087272
107	10	-3.150809274
108	10	-6.429369038
109	10	-6.54706542
110	10	2.015669081
111	10	0.305275276
112	10	0.09439678
113	10	1.835869233
114	10	-1.083258967
115	10	2.259080632
116	10	-1.039714169
117	10	0.316300343
118	10	-0.53336788
119	10	0.520617731
120	10	1.870993609
121	10	0.861656971
122	10	-1.231526588
123	10	1.361478312
124	10	0.66156011
125	10	-0.007110098
126	10	0.879555256
127	10	0.208762001
128	10	-0.458198458
129	10	0.207652127
130	10	-1.847147208
131	10	0.040690516
132	10	1.261584345
133	10	-1.462286771
134	10	1.268057017
135	10	2.662886984
136	10	1.32167057
137	10	-9.901533965
138	10	-8.523057245
139	10	-14.72236433
140	10	1.907025126
141	10	-1.887420134
142	10	1.65492604
143	10	1.123652924
144	10	0.821990817
145	10	-1.292839187
146	10	-3.417501523
147	10	0.791056208
148	10	3.829649955
149	10	4.16699359
150	10	0.952732477
151	10	4.069877033
152	10	-2.453095275
153	10	1.36228265
154	10	1.30390967
155	10	1.250301659
156	10	4.330982993
157	10	-3.66063803
158	10	-0.819513742
159	10	-3.114817721
160	10	-1.213152017
161	10	-6.45238087
162	10	-3.629479222
163	10	0.068056514
164	10	-0.640172604
165	10	-5.395009183
166	10	-8.411808837
167	10	4.010963473
168	10	1.19335656
169	10	-1.58704295
170	10	-2.53549184
171	10	-6.226072921
172	10	-18.97909238
173	10	-14.28917749
174	10	-10.28685067
175	10	-8.26995811
176	10	-3.022966071
177	10	2.63203113
178	10	4.307707478
179	10	2.610400226
180	10	2.0893055
0	11	-1.896326136
1	11	-2.378438581
2	11	-2.732711036
3	11	-2.130835247
4	11	-3.08612306
5	11	-2.707695899
6	11	-5.498336493
7	11	-5.58498152
8	11	-12.98071117
9	11	-11.03243687
10	11	-7.290324124
11	11	-13.03374431
12	11	-9.736768885
13	11	-7.376320407
14	11	-10.71622622
15	11	-5.322926349
16	11	-5.161623393
17	11	-5.439561436
18	11	-2.534319714
19	11	-2.419762615
20	11	-5.661800922
21	11	-6.363822734
22	11	-2.264119703
23	11	-1.463942299
24	11	-11.48437483
25	11	-16.62838227
26	11	-0.795026457
27	11	-7.45588969
28	11	-5.837750114
29	11	-3.646180281
30	11	-3.308191151
31	11	-6.193781483
32	11	-8.129745195
33	11	-11.36853007
34	11	-4.869985014
35	11	-2.261349287
36	11	0.959696992
37	11	0.944192101
38	11	2.060301799
39	11	1.52699446
40	11	3.208571268
41	11	-3.748743737
42	11	0.852135754
43	11	0.12690967
44	11	0.725287621
45	11	-3.824388831
46	11	-1.40431796
47	11	1.39972031
48	11	-4.006865953
49	11	-0.209531419
50	11	0.835937673
51	11	-0.516196819
52	11	0.735114381
53	11	-0.684890803
54	11	0.972350865
55	11	4.45708996
56	11	3.913817292
57	11	3.379944067
58	11	3.229346475
59	11	0.692021296
60	11	0.3068352
61	11	0.424424146
62	11	-0.15980893
63	11	0.517171312
64	11	2.074825655
65	11	-0.642323724
66	11	0.412363803
67	11	-0.96955311
68	11	3.091029077
69	11	0.877009138
70	11	0.264515274
71	11	-0.609705445
72	11	1.360412929
73	11	-0.730250239
74	11	1.448778516
75	11	3.316550755
76	11	3.454273883
77	11	1.249925595
78	11	-1.63762594
79	11	-0.891963724
80	11	-0.522259076
81	11	0.176615258
82	11	0.896884621
83	11	1.539404452
84	11	1.162701992
85	11	-6.381537034
86	11	-14.42392124
87	11	-14.0114131
88	11	-13.57165658
89	11	-13.62984446
90	11	-13.10399963
91	11	-23.76683808
92	11	-31.72570038
93	11	-6.36268862
94	11	-11.51892245
95	11	-26.0040907
96	11	-9.983040154
97	11	-12.37351338
98	11	-17.35966727
99	11	-16.6311667
100	11	-9.29004793
101	11	-24.75690215
102	11	-21.62382391
103	11	-15.93896885
104	11	-11.18337431
105	11	-8.414558421
106	11	-2.293936146
107	11	-0.723594797
108	11	-2.984202519
109	11	2.037697543
110	11	1.390358363
111	11	4.379111168
112	11	2.919250512
113	11	0.765521798
114	11	0.606391003
115	11	1.917888615
116	11	3.556685547
117	11	-0.211319862
118	11	0.478626348
119	11	1.518379321
120	11	0.01884776
121	11	-3.198706045
122	11	-2.044917637
123	11	-1.328023051
124	11	0.063699083
125	11	-0.705627847
126	11	-3.153254968
127	11	0.822615027
128	11	-0.656819125
129	11	0.576542332
130	11	3.596635079
131	11	1.737728339
132	11	1.219094605
133	11	-0.67212856
134	11	-2.538021609
135	11	-1.314187249
136	11	0.730463917
137	11	-4.813313261
138	11	-4.843828242
139	11	-10.95522955
140	11	-2.45091839
141	11	-0.627353823
142	11	2.910555417
143	11	2.216475035
144	11	0.804208074
145	11	0.378158072
146	11	1.680255037
147	11	5.65682285
148	11	4.493675393
149	11	3.961071601
150	11	4.699984165
151	11	3.104771805
152	11	3.350109229
153	11	1.69964185
154	11	4.644446161
155	11	2.056492973
156	11	4.576664411
157	11	1.577493609
158	11	1.361400394
159	11	1.159415973
160	11	-0.769065489
161	11	-2.245383834
162	11	1.740158981
163	11	-3.304195179
164	11	-0.402031618
165	11	-5.784239621
166	11	-2.542532799
167	11	-3.453872004
168	11	-3.880152886
169	11	-2.525836332
170	11	-2.905098754
171	11	-9.968079765
172	11	-10.51397596
173	11	-12.90385215
174	11	-4.839998337
175	11	-1.448637668
176	11	-2.328714613
177	11	2.368717113
178	11	1.45319615
179	11	2.656781718
180	11	2.088819739
0	12	-1.896411885
1	12	-2.394477403
2	12	-2.593739562
3	12	-2.236096676
4	12	0.818357941
5	12	-2.076463303
6	12	-8.794582094
7	12	-9.085578092
8	12	-13.67461607
9	12	-12.50435864
10	12	-10.46577284
11	12	-8.480589707
12	12	-8.620727173
13	12	-9.708026649
14	12	-11.93619251
15	12	-12.01504075
16	12	-3.305479791
17	12	-4.159924871
18	12	-2.043873594
19	12	2.197875246
20	12	-10.06593728
21	12	-8.082415808
22	12	-7.826505221
23	12	-1.942330752
24	12	-7.684596302
25	12	-3.629675102
26	12	-7.743477319
27	12	-15.62786132
28	12	-3.061929269
29	12	0.659020344
30	12	-1.586457983
31	12	-0.622992276
32	12	-4.486179388
33	12	-5.884810918
34	12	-1.911313518
35	12	-2.792236547
36	12	-1.101337789
37	12	3.851631407
38	12	3.554857981
39	12	3.126268248
40	12	3.620134385
41	12	-2.741011205
42	12	-2.069881096
43	12	1.156502317
44	12	-0.615113489
45	12	2.286169743
46	12	-1.553170807
47	12	-0.630999402
48	12	-1.139937591
49	12	-0.32453189
50	12	0.204366968
51	12	-1.238071971
52	12	1.918511385
53	12	1.009734798
54	12	-0.386086548
55	12	0.429015002
56	12	1.690052696
57	12	-0.262369381
58	12	1.032434941
59	12	-0.269838019
60	12	1.531674645
61	12	1.5215557
62	12	0.436606329
63	12	0.0975748
64	12	0.552309155
65	12	-1.333640158
66	12	2.034919784
67	12	1.179803132
68	12	2.584979557
69	12	-1.674292458
70	12	-1.467326136
71	12	-2.560126025
72	12	0.396249665
73	12	-0.012294965
74	12	1.624395731
75	12	1.28195648
76	12	1.521042591
77	12	0.844513599
78	12	-0.492634881
79	12	-2.406963726
80	12	0.990472787
81	12	0.202654263
82	12	-1.229903468
83	12	0.795740164
84	12	0.591550385
85	12	-7.20216064
86	12	-10.44969791
87	12	-9.566954847
88	12	-27.6285283
89	12	-27.02298049
90	12	-26.83149571
91	12	-28.69079456
92	12	-17.44706331
93	12	-22.93637464
94	12	-24.63228622
95	12	-23.85022876
96	12	-23.03022918
97	12	-17.19169773
98	12	-17.49968611
99	12	-16.4235069
100	12	-20.70680254
101	12	-14.63335273
102	12	-15.31682175
103	12	-12.8414799
104	12	-5.849347687
105	12	-4.498385048
106	12	-9.366443123
107	12	-7.132079441
108	12	-9.514101065
109	12	1.127694811
110	12	0.508723508
111	12	1.636914638
112	12	4.087643874
113	12	3.116522681
114	12	2.253770814
115	12	2.939145723
116	12	0.96447918
117	12	1.087474079
118	12	0.505583708
119	12	-1.22093693
120	12	-0.694728737
121	12	-1.518757784
122	12	3.951438057
123	12	0.015981481
124	12	0.384381362
125	12	-5.203253935
126	12	-2.0835503
127	12	-0.744531527
128	12	0.089219413
129	12	3.554874516
130	12	2.288982853
131	12	3.45833287
132	12	3.047909078
133	12	1.688240603
134	12	5.169041557
135	12	3.737118353
136	12	1.57533244
137	12	-5.245373546
138	12	-16.57698124
139	12	-6.826528192
140	12	-1.22848923
141	12	-1.389706045
142	12	2.278897958
143	12	-0.678387615
144	12	-0.81440853
145	12	3.77362348
146	12	4.063852792
147	12	2.31639393
148	12	1.84243323
149	12	-1.554398733
150	12	3.847578632
151	12	4.256350076
152	12	1.542652127
153	12	3.141103348
154	12	3.572052837
155	12	1.315316858
156	12	-1.057191357
157	12	0.630232437
158	12	-0.188832679
159	12	-0.106208284
160	12	-4.504110098
161	12	-8.186034581
162	12	1.732057143
163	12	1.171468899
164	12	-2.358175164
165	12	-7.28808298
166	12	-13.40664255
167	12	4.855708274
168	12	-0.633573872
169	12	2.797150081
170	12	-6.911918752
171	12	-9.566037157
172	12	-11.46143053
173	12	-6.688549383
174	12	-4.855617585
175	12	-6.578833864
176	12	-1.213888574
177	12	0.090528519
178	12	3.758009446
179	12	2.507594275
180	12	2.088853899
0	13	-1.896560763
1	13	-2.362572501
2	13	-2.379747929
3	13	0.175396015
4	13	0.093140303
5	13	-7.614912032
6	13	-12.21170653
7	13	-12.83361594
8	13	-6.920117194
9	13	-4.511002559
10	13	-17.10977236
11	13	-14.81789451
12	13	-11.94201848
13	13	-13.8426284
14	13	-7.882822447
15	13	-3.263278738
16	13	-0.631629522
17	13	0.400493729
18	13	-1.063965862
19	13	4.722124474
20	13	-1.191812734
21	13	-10.68800618
22	13	-6.653786142
23	13	-3.772819075
24	13	-9.966619508
25	13	-7.479643194
26	13	1.652610688
27	13	-6.756919019
28	13	-6.369125973
29	13	3.698710652
30	13	-3.243056559
31	13	-3.311059302
32	13	-3.622481312
33	13	-5.355446369
34	13	-0.483047493
35	13	-0.388299952
36	13	-2.346601148
37	13	5.035925001
38	13	2.252942934
39	13	-1.796344916
40	13	0.654043702
41	13	1.47031297
42	13	0.534018567
43	13	0.270313518
44	13	-0.753396461
45	13	1.303170581
46	13	0.276838383
47	13	-0.323369319
48	13	-2.03094317
49	13	-1.731271532
50	13	0.887161981
51	13	0.147258403
52	13	0.466070764
53	13	1.080663894
54	13	1.537063637
55	13	2.013353647
56	13	2.490347053
57	13	3.93427539
58	13	-0.697096496
59	13	3.545750569
60	13	-2.769412666
61	13	0.460276881
62	13	0.216005407
63	13	4.163177266
64	13	2.754105651
65	13	1.34677082
66	13	-0.349352809
67	13	4.98648081
68	13	-3.788111889
69	13	1.496222048
70	13	2.388335851
71	13	1.719382918
72	13	0.886126609
73	13	-0.333865661
74	13	2.238105301
75	13	-2.097207995
76	13	-0.648310729
77	13	1.68671027
78	13	1.800681357
79	13	0.7120389
